#x, y, size, angle, response, octave, class_id
60.000004, 8.400001, 37.200001, 51.668526, 0.000243, 1, -1
62.400002, 9.600000, 37.200001, 50.194069, 0.000754, 1, -1
38.400002, 12.000000, 37.200001, 170.847336, 0.001200, 1, -1
66.000000, 12.000000, 37.200001, 35.439846, 0.000631, 1, -1
70.800003, 14.400001, 37.200001, 13.364080, 0.000547, 1, -1
34.800003, 16.800001, 37.200001, 232.953659, 0.001007, 1, -1
73.200005, 16.800001, 37.200001, 31.241724, 0.000757, 1, -1
76.800003, 19.200001, 37.200001, 32.206787, 0.000893, 1, -1
81.600006, 24.000000, 37.200001, 40.815662, 0.000840, 1, -1
32.400002, 25.200001, 37.200001, 169.605072, 0.002367, 1, -1
28.800001, 26.400002, 37.200001, 168.623306, 0.003022, 1, -1
33.600002, 30.000002, 37.200001, 141.702362, 0.001363, 1, -1
37.200001, 32.400002, 37.200001, 107.360992, 0.001581, 1, -1
40.800003, 34.800003, 37.200001, 65.774796, 0.001399, 1, -1
45.600002, 37.200001, 37.200001, 284.180206, 0.000715, 1, -1
51.600002, 42.000000, 37.200001, 133.698410, 0.000958, 1, -1
60.000004, 46.800003, 37.200001, 259.305817, 0.000638, 1, -1
62.400002, 48.000000, 37.200001, 287.897125, 0.001011, 1, -1
64.800003, 49.200001, 37.200001, 317.036041, 0.001056, 1, -1
70.800003, 51.600002, 37.200001, 344.522736, 0.002478, 1, -1
67.200005, 52.800003, 37.200001, 348.877563, 0.003270, 1, -1
10.800000, 55.200001, 37.200001, 217.904358, 0.001296, 1, -1
15.600000, 57.600002, 37.200001, 226.498505, 0.001796, 1, -1
66.000000, 58.800003, 37.200001, 44.332428, 0.000662, 1, -1
19.200001, 62.400002, 37.200001, 203.383377, 0.001959, 1, -1
61.200001, 63.600002, 37.200001, 97.099113, 0.001311, 1, -1
26.400002, 67.200005, 37.200001, 142.459061, 0.002022, 1, -1
56.400002, 67.200005, 37.200001, 105.761375, 0.001725, 1, -1
32.400002, 70.800003, 37.200001, 72.329163, 0.000499, 1, -1
51.600002, 70.800003, 37.200001, 42.286877, 0.001655, 1, -1
34.800003, 72.000000, 37.200001, 69.692345, 0.000919, 1, -1
39.600002, 72.000000, 37.200001, 53.446026, 0.001414, 1, -1
46.800003, 73.200005, 37.200001, 52.569740, 0.001405, 1, -1
64.800003, 11.520000, 44.640003, 50.700668, -0.000089, 2, -1
67.680000, 12.960001, 44.640003, 44.072117, -0.000054, 2, -1
70.560005, 14.400001, 44.640003, 26.736765, -0.000041, 2, -1
33.120003, 17.280001, 44.640003, 210.520584, 0.000033, 2, -1
73.440002, 17.280001, 44.640003, 35.070126, 0.000041, 2, -1
76.320000, 18.720001, 44.640003, 31.360720, 0.000005, 2, -1
28.800001, 23.040001, 44.640003, 180.781143, 0.000857, 2, -1
80.639999, 23.040001, 44.640003, 38.733849, 0.000289, 2, -1
28.800001, 25.920002, 44.640003, 170.347977, 0.001312, 2, -1
33.120003, 25.920002, 44.640003, 162.962585, 0.000893, 2, -1
36.000000, 31.680000, 44.640003, 133.290253, 0.000326, 2, -1
40.320000, 34.560001, 44.640003, 90.260101, 0.000214, 2, -1
43.200001, 36.000000, 44.640003, 64.371819, 0.000185, 2, -1
47.520000, 38.880001, 44.640003, 202.249023, -0.000064, 2, -1
50.400002, 41.760002, 44.640003, 187.596130, 0.000130, 2, -1
56.160004, 44.640003, 44.640003, 246.714340, 0.000137, 2, -1
59.040001, 46.080002, 44.640003, 277.338135, -0.000027, 2, -1
61.920002, 47.520000, 44.640003, 301.360138, -0.000012, 2, -1
64.800003, 48.960003, 44.640003, 323.965454, 0.000251, 2, -1
70.560005, 51.840004, 44.640003, 349.430664, 0.001443, 2, -1
64.800003, 53.280003, 44.640003, 355.222565, 0.001154, 2, -1
11.520000, 54.720001, 44.640003, 228.034576, 0.000550, 2, -1
69.120003, 54.720001, 44.640003, 3.853922, 0.001484, 2, -1
64.800003, 59.040001, 44.640003, 48.125141, 0.000047, 2, -1
20.160000, 63.360001, 44.640003, 202.266785, 0.000415, 2, -1
60.480003, 63.360001, 44.640003, 86.286407, 0.000171, 2, -1
27.360001, 67.680000, 44.640003, 100.800179, 0.000199, 2, -1
54.720001, 67.680000, 44.640003, 85.794144, 0.000538, 2, -1
51.840004, 70.560005, 44.640003, 45.309780, 0.000467, 2, -1
34.560001, 72.000000, 44.640003, 87.544792, 0.000243, 2, -1
37.440002, 73.440002, 44.640003, 78.152931, 0.000617, 2, -1
46.080002, 73.440002, 44.640003, 58.788834, 0.000340, 2, -1
40.320000, 74.880005, 44.640003, 75.354095, 0.000609, 2, -1
70.848007, 15.552002, 53.568005, 45.717834, -0.000082, 3, -1
34.560005, 17.280003, 53.568005, 165.039719, -0.000027, 3, -1
76.032005, 19.008001, 53.568005, 34.389469, 0.000012, 3, -1
29.376003, 22.464003, 53.568005, 179.833710, 0.000379, 3, -1
79.488007, 22.464003, 53.568005, 37.854973, 0.000108, 3, -1
27.648003, 25.920002, 53.568005, 170.538300, 0.000416, 3, -1
34.560005, 25.920002, 53.568005, 163.283386, 0.000269, 3, -1
32.832005, 31.104004, 53.568005, 148.730072, 0.000085, 3, -1
39.744003, 34.560005, 53.568005, 112.982239, 0.000047, 3, -1
51.840004, 41.472004, 53.568005, 242.747528, -0.000008, 3, -1
60.480007, 46.656006, 53.568005, 307.013977, -0.000070, 3, -1
70.848007, 51.840004, 53.568005, 352.957977, 0.000716, 3, -1
63.936005, 53.568005, 53.568005, 3.296715, 0.000722, 3, -1
12.096001, 57.024006, 53.568005, 232.303436, 0.000302, 3, -1
67.392006, 57.024006, 53.568005, 19.637045, 0.000320, 3, -1
65.664009, 60.480007, 53.568005, 37.018734, 0.000007, 3, -1
20.736002, 62.208008, 53.568005, 215.523636, 0.000200, 3, -1
62.208008, 62.208008, 53.568005, 55.481750, 0.000014, 3, -1
27.648003, 67.392006, 53.568005, 160.436768, 0.000049, 3, -1
55.296005, 67.392006, 53.568005, 80.834755, 0.000117, 3, -1
34.560005, 70.848007, 53.568005, 83.556007, 0.000065, 3, -1
36.288002, 74.304008, 53.568005, 90.566177, 0.000160, 3, -1
43.200005, 74.304008, 53.568005, 73.824646, 0.000117, 3, -1
39.744003, 76.032005, 53.568005, 80.460709, 0.000211, 3, -1
70.502411, 14.515202, 64.281609, 41.798424, -0.000040, 4, -1
33.177605, 16.588802, 64.281609, 158.706390, -0.000009, 4, -1
78.796814, 20.736004, 64.281609, 358.307404, 0.000057, 4, -1
29.030403, 22.809603, 64.281609, 168.492447, 0.000277, 4, -1
35.251205, 24.883204, 64.281609, 148.858368, 0.000215, 4, -1
29.030403, 26.956804, 64.281609, 170.052368, 0.000260, 4, -1
41.472008, 35.251205, 64.281609, 125.028015, 0.000000, 4, -1
51.840008, 41.472008, 64.281609, 292.921600, -0.000010, 4, -1
62.208008, 47.692806, 64.281609, 351.919098, 0.000069, 4, -1
68.428810, 49.766407, 64.281609, 8.476933, 0.000470, 4, -1
62.208008, 53.913609, 64.281609, 2.605532, 0.000390, 4, -1
66.355209, 60.134407, 64.281609, 27.229855, -0.000014, 4, -1
18.662403, 62.208008, 64.281609, 208.800507, 0.000029, 4, -1
62.208008, 62.208008, 64.281609, 34.350075, -0.000013, 4, -1
24.883204, 66.355209, 64.281609, 179.784439, -0.000025, 4, -1
29.030403, 68.428810, 64.281609, 151.805634, -0.000030, 4, -1
53.913609, 68.428810, 64.281609, 73.309692, 0.000018, 4, -1
33.177605, 70.502411, 64.281609, 108.027916, 0.000015, 4, -1
43.545605, 74.649612, 64.281609, 82.719879, 0.000095, 4, -1
79.626259, 22.394886, 77.137939, 6.882632, 0.000024, 5, -1
27.371527, 24.883205, 77.137939, 167.628632, 0.000106, 5, -1
37.324810, 24.883205, 77.137939, 143.692856, 0.000104, 5, -1
42.301449, 34.836487, 77.137939, 202.951843, -0.000007, 5, -1
49.766411, 39.813129, 77.137939, 81.564743, -0.000012, 5, -1
62.208015, 47.278091, 77.137939, 21.239935, 0.000103, 5, -1
69.672974, 49.766411, 77.137939, 27.082918, 0.000248, 5, -1
59.719696, 54.743053, 77.137939, 7.360543, 0.000196, 5, -1
64.696335, 59.719696, 77.137939, 18.123074, 0.000060, 5, -1
19.906565, 62.208015, 77.137939, 142.139465, 0.000007, 5, -1
27.371527, 67.184654, 77.137939, 137.282410, -0.000026, 5, -1
54.743053, 67.184654, 77.137939, 57.050812, -0.000000, 5, -1
34.836487, 72.161301, 77.137939, 117.026138, 0.000036, 5, -1
77.635605, 20.901894, 92.565529, 10.372454, 0.000012, 6, -1
38.817802, 23.887878, 92.565529, 184.891693, 0.000061, 6, -1
29.859848, 26.873863, 92.565529, 179.410995, 0.000083, 6, -1
41.803787, 35.831818, 92.565529, 161.056610, -0.000004, 6, -1
47.775757, 38.817802, 92.565529, 80.298943, -0.000010, 6, -1
68.677650, 50.761742, 92.565529, 22.686312, 0.000136, 6, -1
56.733711, 53.747726, 92.565529, 44.220680, 0.000098, 6, -1
20.901894, 62.705681, 92.565529, 137.395035, -0.000002, 6, -1
56.733711, 65.691666, 92.565529, 43.152241, -0.000002, 6, -1
29.859848, 68.677650, 92.565529, 123.002121, -0.000007, 6, -1
38.817802, 74.649620, 92.565529, 104.994705, 0.000039, 6, -1
28.665455, 25.082273, 111.078636, 190.704407, 0.000044, 7, -1
42.998184, 35.831818, 111.078636, 124.955734, 0.000001, 7, -1
50.164547, 39.415001, 111.078636, 70.711617, -0.000006, 7, -1
68.080452, 50.164547, 111.078636, 31.392372, 0.000061, 7, -1
53.747726, 53.747726, 111.078636, 64.489265, 0.000041, 7, -1
57.330910, 64.497276, 111.078636, 58.927406, 0.000006, 7, -1
39.415001, 75.246819, 111.078636, 92.543297, 0.000029, 7, -1
